Pass,Result,Profit,Expected Payoff,Profit Factor,Recovery Factor,Sharpe Ratio,Custom,Equity DD %,Trades,InpRiskPercent,InpSL_ATR_Mult,InpTP_ATR_Mult,InpTrailStartMult,InpTrailStepMult,InpBreakEvenMult,InpFastEMA,InpSlowEMA,InpRSIPeriod,InpRSILow,InpRSIHigh,InpATRPeriodSlow,InpCooldownBars,InpMaxSpreadPoints,InpMaxSlippagePoints,InpStartHour,InpEndHour
6280,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,30,2,22,13
6288,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,260,9,46,59,75,8,14,10,0,13
6291,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,20,2,6,13
6293,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.8,20,280,9,46,59,55,6,30,2,6,13
6294,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,28,2,22,15
6305,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,14,2,6,13
6311,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,22,9,6,13
6321,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,10,23,13
6324,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,3,36,9,2,13
6325,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,14,10,23,15
6328,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,30,9,23,15
6329,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,6,30,2,6,13
6344,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,3,20,2,2,13
6358,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,9,6,13
6370,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,20,2,2,13
6380,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,23,15
6384,40892.04,619.76,68.862222,460.081481,5.673380,5.131285,40892.04248299449,1.0388,9,1.00,2.00,3.00,0.75,0.85,1.2,18,300,9,46,59,55,6,20,2,2,15
6138,40686.77,781.08,86.786667,457.771930,5.606374,5.129587,40686.769529674712,1.3083,9,1.25,2.00,3.00,0.75,0.85,1.5,18,260,9,46,59,55,6,30,2,2,15
6090,40585.24,492.08,54.675556,456.629630,5.650896,5.128955,40585.241887333897,0.8366,9,1.00,2.50,3.00,0.75,0.85,1.5,18,300,9,46,59,75,6,30,2,2,13
6172,40585.24,492.08,54.675556,456.629630,5.650896,5.128955,40585.241887333897,0.8366,9,1.00,2.50,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,2,15
6194,40523.53,914.42,101.602222,455.935323,5.580496,5.129248,40523.531947523879,1.5231,9,2.00,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,23,13
5764,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,30,2,2,13
5847,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,30,2,2,15
5917,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,28,2,6,13
6092,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,65,1,26,2,2,13
6128,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,30,2,2,13
6139,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,28,2,6,15
6154,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,36,2,2,13
6155,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,7,13
6178,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,28,2,6,13
6263,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,10,2,15
6284,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,9,2,15
6312,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.9,16,280,9,46,59,55,6,30,2,2,13
6361,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.5,18,300,9,46,59,60,1,32,2,2,13
6364,40473.64,558.88,62.097778,455.373984,5.648676,5.138576,40473.64007953315,0.9454,9,1.25,2.75,3.00,0.75,0.85,1.8,14,280,9,46,59,80,8,28,2,6,13
5373,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,2,26,4,23,15
5420,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,26,4,23,13
5430,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,36,4,23,13
5573,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,60,1,26,4,23,13
5575,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,65,1,26,4,23,15
5576,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,4,23,13
5679,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,26,4,23,15
5716,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,65,1,26,4,23,15
5724,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,4,23,15
5725,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,1,26,4,23,13
5744,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,23,13
5757,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,3,26,4,23,13
5781,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,26,4,23,13
5804,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,2,26,4,23,13
5820,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,10,23,13
5833,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,300,9,46,59,65,2,26,4,23,15
5851,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,16,280,9,46,59,75,1,14,10,23,13
5860,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,14,4,23,13
5880,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,65,1,26,4,23,13
5894,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,4,23,15
5902,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,20,300,9,46,59,65,2,26,4,23,15
5913,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,8,26,4,22,13
5924,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,36,4,23,15
5930,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.9,16,260,9,46,59,55,8,26,4,23,13
5935,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,23,15
5939,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,2,26,4,23,13
5955,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,3,23,15
5959,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,2,22,13
5997,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,5,23,15
6025,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,5,23,13
6031,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,4,23,13
6034,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,2,26,4,23,15
6040,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.9,16,280,9,46,59,55,8,26,4,23,13
6047,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,28,4,23,13
6054,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,260,9,46,59,75,8,14,2,22,13
6061,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,320,9,46,59,55,6,14,4,23,13
6070,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,80,8,26,4,23,15
6077,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,26,7,23,15
6078,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,60,2,40,4,23,15
6089,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,65,1,26,4,23,13
6100,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,10,23,15
6114,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,1,26,4,23,13
6115,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,260,9,46,59,75,8,14,4,23,13
6132,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,4,23,13
6134,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,80,8,26,4,23,13
6160,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.3,14,280,9,46,59,75,8,14,10,23,13
6162,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,36,4,23,15
6166,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,36,4,23,13
6169,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,26,4,23,13
6176,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,6,30,2,23,13
6179,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,16,4,23,15
6186,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,60,1,26,4,23,15
6187,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,260,9,46,59,55,6,28,4,23,13
6191,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,26,4,23,13
6195,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,1,14,10,23,13
6196,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,260,9,46,59,55,3,26,4,23,13
6201,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,260,9,46,59,55,1,26,4,23,13
6204,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,30,4,23,13
6208,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,14,4,23,15
6217,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.3,14,280,9,46,59,65,1,26,4,23,15
6219,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,9,22,13
6225,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,1,26,4,23,15
6230,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,80,8,14,10,23,15
6232,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,55,2,26,4,23,15
6233,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.9,16,280,9,46,59,75,8,26,4,23,13
6238,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.4,18,300,9,46,59,75,1,26,4,23,13
6240,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,320,9,46,59,55,6,14,4,23,15
6248,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.50,0.85,1.8,14,280,9,46,59,75,8,14,10,23,13
6255,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,300,9,46,59,55,3,36,9,21,13
6261,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,5,20,5,23,15
6265,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,16,280,9,46,59,55,6,26,4,23,13
6270,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,300,9,46,59,55,7,26,4,23,13
6285,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,280,9,46,59,75,8,36,4,23,13
6286,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,16,280,9,46,59,55,8,26,4,23,13
6290,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,16,280,9,46,59,65,1,26,4,23,15
6318,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,80,8,36,4,23,13
6319,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,80,8,14,9,22,13
6348,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,300,9,46,59,65,2,26,4,23,13
6359,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,5,23,15
6367,40377.66,462.36,51.373333,454.294118,5.670346,5.121681,40377.661580247193,0.7852,9,0.75,2.00,3.00,0.75,0.85,1.5,18,280,9,46,59,60,1,26,4,23,13
6124,40187.43,527.85,58.650000,452.153846,5.651499,5.132104,40187.434248028192,0.8946,9,0.75,1.75,3.00,0.75,0.85,1.9,16,280,9,46,59,55,6,14,4,23,13
5803,40098.71,405.14,45.015556,451.155556,5.686974,5.120938,40098.706178764834,0.6891,9,1.00,3.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,7,15
6153,40098.71,405.14,45.015556,451.155556,5.686974,5.120938,40098.706178764834,0.6891,9,1.00,3.00,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,7,13
6226,40098.71,405.14,45.015556,451.155556,5.686974,5.120938,40098.706178764834,0.6891,9,1.00,3.00,3.00,0.75,0.85,1.5,18,300,9,46,59,60,7,14,10,7,13
5697,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.5,18,300,9,46,59,55,8,40,6,22,13
5700,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,16,280,9,46,59,55,8,40,6,6,13
5717,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,10,23,13
5736,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,30,2,6,13
5800,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,75,8,14,10,23,15
5909,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,30,2,6,15
6062,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.5,18,260,9,46,59,75,8,14,10,20,15
6082,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.5,18,300,9,46,59,55,6,30,2,6,13
6129,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,55,6,14,10,23,13
6197,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.5,18,300,9,46,59,75,8,14,10,23,13
6314,40041.03,1011.39,112.376667,450.506667,5.554646,5.126317,40041.032933743663,1.6803,9,1.00,1.25,3.00,0.75,0.85,1.8,14,280,9,46,59,55,7,14,10,23,15
6336,39433.27,800.06,80.006000,438.191257,5.347280,7.066809,39433.269787775316,1.3948,10,1.00,1.50,2.00,0.75,0.85,1.6,16,260,9,47,59,55,6,30,2,2,15
5799,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,80,8,26,4,23,15
5899,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,80,8,26,4,23,13
5980,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,60,2,26,4,23,13
6074,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,55,3,26,4,23,13
6135,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,60,2,26,4,23,15
6192,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,75,8,14,4,23,13
6222,39156.00,448.34,49.815556,440.549020,5.498406,5.026363,39155.997254305075,0.7870,9,0.75,2.00,3.25,0.75,0.85,1.5,18,300,9,46,59,75,1,26,4,23,15
6088,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,55,6,30,2,6,13
6148,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,55,6,30,2,9,13
6216,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,65,1,26,4,7,15
6268,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,65,1,30,2,6,13
6308,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,80,8,14,9,6,13
6322,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,65,2,24,9,6,13
6357,39034.06,600.95,75.118750,446.148148,5.501190,4.056766,39034.059557007255,1.0407,8,1.00,2.00,3.00,0.75,0.85,1.5,18,300,8,46,60,75,8,30,2,6,13
6269,38600.71,541.44,67.680000,441.195122,5.472408,4.061371,38600.713099421766,0.9469,8,1.25,2.75,3.00,0.75,0.85,1.5,18,300,8,46,60,65,1,26,4,7,13
6392,38600.71,541.44,67.680000,441.195122,5.472408,4.061371,38600.713099421766,0.9469,8,1.25,2.75,3.00,0.75,0.85,1.5,18,300,8,46,60,65,1,26,4,7,15
